asset_id,asset_type,worth
1859,car,32991
1860,car,39183
1861,car,85152
1862,car,38339
1863,car,23318
1864,car,59469
1865,car,53885
1866,car,71931
1867,car,13800
1868,house,305170
1869,car,63614
1870,car,14395
1871,car,42715
1872,car,47248
1873,car,33742
1874,car,93648
1875,car,46748
1876,car,53646
1877,car,60817
1878,car,25211
1879,house,839533
1880,car,90175
1881,car,92406
1882,car,12551
1883,car,28910
1884,car,86546
1885,car,54247
1886,car,41247
1887,house,705007
1888,house,1388491
1889,car,67838
1890,house,673961
1891,car,66431
1892,car,53571
1893,house,1134847
1894,car,95583
1895,car,39658
1896,car,86432
1897,car,93177
1898,car,34450
1899,car,33358
1900,car,82957
1901,car,85092
1902,house,764445
1903,car,52743
1904,car,32745
1905,car,62126
1906,house,217006
1907,car,90770
1908,car,58044
1909,house,156117
1910,car,55482
1911,car,47162
1912,car,91072
1913,car,97267
1914,car,82671
1915,car,95756
1916,car,32564
1917,car,12810
1918,car,90163
1919,car,11855
1920,car,10840
1921,car,70420
1922,car,14457
1923,car,14992
1924,car,31838
1925,car,61724
1926,car,35456
1927,car,60835
1928,car,13373
1929,house,1097550
1930,car,60424
1931,house,455448
1932,house,416060
1933,car,14960
1934,car,16842
1935,car,50407
1936,car,19664
1937,car,88288
1938,car,39765
1939,house,776581
1940,car,35619
1941,car,88919
1942,car,57582
1943,house,1127565
1944,car,47901
1945,car,48520
1946,car,67471
1947,car,20341
1948,house,294075
1949,car,14302
1950,car,67412
1951,car,14400
1952,car,45304
1953,car,91976
1954,car,86995
1955,car,14483
1956,car,99925
1957,car,62884
1958,car,79373
1959,car,31782
1960,car,32529
1961,car,51356
1962,car,99871
1963,car,81598
1964,car,81523
1965,car,89356
1966,car,95714
1967,car,40672
1968,car,49768
1969,car,32575
1970,car,16257
1971,car,66840
1972,car,98344
1973,house,1205917
1974,car,77652
1975,car,13975
1976,car,90488
1977,car,17454
1978,car,55973
1979,car,45000
1980,car,18040
1981,car,96952
1982,car,88666
1983,car,87321
1984,car,48847
1985,car,97818
1986,car,83149
1987,car,93926
1988,car,97447
1989,car,46903
1990,car,91191
1991,house,284994
1992,car,16183
1993,car,69269
1994,car,18094
1995,car,26851
1996,car,64093
1997,car,64692
1998,house,103561
1999,car,32380
2000,car,26534
2001,car,43005
2002,car,70849
2003,car,32638
2004,house,600789
2005,car,51834
2006,car,65218
2007,car,59177
2008,car,18807
2009,car,66301
2010,car,72601
2011,car,68861
2012,car,29842
2013,car,74872
2014,car,71602
2015,car,76009
2016,car,35271
2017,car,21629
2018,house,452126
2019,car,40608
2020,car,61681
2021,car,82567
2022,car,40068
2023,car,57639
2024,house,943485
2025,car,48122
2026,car,13567
2027,car,16684
2028,house,395613
2029,car,56436
2030,car,30224
2031,house,673096
2032,house,779477
2033,car,27454
2034,car,29086
2035,car,53255
2036,car,82393
2037,house,869022
2038,car,42825
2039,car,23262
2040,car,37730
2041,car,90325
2042,car,78128
2043,car,69013
2044,car,24855
2045,car,19838
2046,car,16427
2047,car,27255
2048,car,96102
2049,car,13126
2050,car,86818
2051,house,172469
2052,car,89162
2053,car,75440
2054,car,31699
2055,car,38380
2056,house,1212048
2057,car,22018
2058,house,1268166
2059,car,15828
2060,car,12552
2061,car,16055
2062,car,42966
2063,car,28896
2064,car,58351
2065,car,44529
2066,car,57655
2067,car,77407
2068,car,24288
2069,car,12927
2070,car,54005
2071,car,28187
2072,car,26489
2073,car,87721
2074,car,65698
2075,car,89133
2076,car,70139
2077,house,865345
2078,car,24592
2079,car,27628
2080,car,23374
2081,car,49596
2082,house,1495791
2083,car,29268
2084,car,75883
2085,car,93731
2086,car,77365
2087,car,55337
2088,car,32578
2089,house,1210314
2090,car,81049
2091,car,15578
2092,car,34451
2093,car,80183
2094,car,87428
2095,car,30356
2096,car,92794
2097,car,24954
2098,car,82787
2099,car,11443
2100,house,1076328
2101,car,76429
2102,car,45489
2103,car,60194
2104,house,523603
2105,car,92724
2106,car,17815
2107,car,31275
2108,car,31844
2109,house,490030
2110,house,1136969
2111,car,48048
2112,car,31499
2113,car,91725
2114,car,75670
2115,car,15935
2116,car,24025
2117,house,193219
2118,car,86590
2119,car,67666
2120,house,1207159
2121,car,97668
2122,car,75244
2123,car,52834
2124,car,42815
2125,car,49511
2126,car,94975
2127,car,72659
2128,car,45188
2129,car,28541
2130,car,71887
2131,car,61677
2132,house,577237
2133,car,80326
2134,car,41463
2135,house,107886
2136,car,85196
2137,car,14007
2138,car,25757
2139,house,504077
2140,house,716140
2141,car,15223
2142,car,23364
2143,house,908774
2144,car,16669
2145,car,62748
2146,car,97173
2147,house,438568
2148,car,41902
2149,house,1137751
2150,car,95072
2151,car,13926
2152,house,1200095
2153,car,24522
2154,car,71840
2155,car,52966
2156,car,61130
2157,car,96499
2158,car,24382
2159,car,42297
2160,car,56183
2161,house,174952
2162,car,66688
2163,car,76122
2164,car,84611
2165,car,41254
2166,house,464473
2167,car,60729
2168,car,15985
2169,car,92511
2170,car,27791
2171,car,86360
2172,car,67431
2173,car,68502
2174,car,43864
2175,car,76961
2176,car,54903
2177,house,1015806
2178,car,86838
2179,car,32612
2180,car,94496
2181,car,42718
2182,car,47733
2183,car,25723
2184,house,216750
2185,car,96950
2186,car,29438
2187,car,57634
2188,house,1174217
2189,car,25251
2190,car,38881
2191,car,32383
2192,car,18832
2193,car,45924
2194,car,73946
2195,car,75759
2196,car,31248
2197,car,13559
2198,car,19586
2199,car,98308
2200,car,27754
2201,car,75261
2202,car,18582
2203,house,1186239
2204,car,80113
2205,house,353254
2206,car,56074
2207,car,81838
2208,car,35349
2209,car,63478
2210,car,19870
2211,car,90276
2212,car,69886
2213,car,30658
2214,car,40016
2215,car,26242
2216,car,25840
2217,house,1292517
2218,house,315468
2219,car,16640
2220,car,27284
2221,car,31850
2222,car,69174
2223,car,44713
2224,car,69914
2225,car,55678
2226,car,59662
2227,car,88522
2228,car,14185
2229,car,78067
2230,car,95529
2231,house,797581
2232,car,81239
2233,house,844719
2234,car,31635
2235,car,88176
2236,car,46667
2237,car,82396
2238,car,80864
2239,car,35239
2240,car,70466
2241,house,1124499
2242,car,49443
2243,car,42305
2244,house,517688
2245,house,1461324
2246,car,56559
2247,car,11899
2248,car,18078
2249,car,30066
2250,house,298705
2251,car,94124
2252,car,93858
2253,car,28746
2254,car,50608
2255,car,45424
2256,car,61355
2257,house,337716
2258,car,61209
2259,car,35945
2260,car,42404
2261,car,11492
2262,car,68688
2263,car,54900
2264,car,75656
2265,car,80698
2266,car,36590
2267,car,21887
2268,car,69287
2269,car,90459
2270,car,15405
2271,car,14745
2272,car,16361
2273,car,43156
2274,house,1484628
2275,car,20012
2276,car,86439
2277,house,668524
2278,car,89859
2279,car,66614
2280,car,80368
2281,car,23003
2282,car,42391
2283,car,30215
2284,car,81146
2285,house,863881
2286,car,20869
2287,house,776377
2288,car,28212
2289,car,91789
2290,car,61963
2291,car,24937
2292,house,407337
2293,car,40553
2294,car,12021
2295,car,94566
2296,house,297635
2297,car,98711
2298,car,64865
2299,house,465818
2300,car,66826
2301,car,50147
2302,car,95946
2303,car,82786
2304,car,93791
2305,car,88487
2306,car,70023
2307,house,1022067
2308,car,83096
2309,car,56531
2310,car,30754
2311,car,42161
2312,car,29819
2313,car,64574
2314,car,62840
2315,car,72631
2316,car,28016
2317,car,74171
2318,house,452468
2319,car,69974
2320,car,34382
2321,car,36101
2322,house,969796
2323,car,48988
2324,car,38015
2325,car,69790
2326,car,39562
2327,car,37925
2328,car,32380
2329,car,90322
2330,car,52086
2331,car,88196
2332,car,36729
2333,car,65435
2334,house,1012667
2335,car,28047
2336,car,79712
2337,house,781356
2338,car,91994
2339,house,1188590
2340,car,51690
2341,house,1096067
2342,car,39671
2343,car,68725
2344,house,1232957
2345,car,58191
2346,car,59868
2347,car,11832
2348,car,97984
2349,car,29017
2350,car,10489
2351,car,89588
2352,car,88908
2353,car,56656
2354,car,36751
2355,car,57863
2356,house,167572
2357,car,74117
2358,car,91140
2359,house,1177167
2360,car,96735
2361,car,35508
2362,house,1367634
2363,house,1368267
2364,car,92062
2365,car,42766
2366,car,42285
2367,car,54591
2368,car,94046
2369,car,85316
2370,car,37384
2371,car,58748
2372,car,27451
2373,car,42487
2374,car,42100
2375,car,91150
2376,car,35436
2377,car,42804
2378,house,1284355
2379,car,99524
2380,car,28619
2381,house,1460431
2382,house,666257
2383,house,334427
2384,car,32576
2385,house,778152
2386,car,90788
2387,car,42480
2388,car,29714
2389,car,74870
2390,car,55313
2391,car,32263
2392,car,70899
2393,car,99808
2394,house,771413
2395,car,61849
2396,car,98502
2397,car,13762
2398,car,86381
2399,car,19416
2400,car,56973
2401,car,45546
2402,car,82901
2403,car,86418
2404,house,1226382
2405,car,23681
2406,car,95166
2407,car,44189
2408,car,40491
2409,car,18638
2410,car,17013
2411,car,15379
2412,car,97587
2413,house,836379
2414,car,71604
2415,car,78217
2416,car,66475
2417,car,55595
2418,car,74128
2419,car,84993
2420,car,35934
2421,car,16196
2422,car,65624
2423,house,1194077
2424,car,13615
2425,car,39595
2426,house,555429
2427,car,60308
2428,car,33811
2429,car,12428
2430,car,95854
2431,car,25323
2432,car,93294
2433,house,1299420
2434,car,28667
2435,car,36630
2436,car,78305
2437,car,66947
2438,car,87434
2439,car,56593
2440,house,1211980
2441,car,90408
2442,car,28843
2443,car,61800
2444,car,84064
2445,car,74149
2446,car,85776
2447,car,65186
2448,house,485991
2449,car,86704
2450,car,75888
2451,car,14162
2452,car,83905
2453,car,27977
2454,car,76928
2455,car,66552
2456,car,72353
2457,house,791353
2458,car,23283
2459,car,23395
2460,car,79511
2461,car,61994
2462,car,55567
2463,car,87214
2464,car,31489
2465,car,64521
2466,car,31110
2467,car,70658
2468,car,33525
2469,car,24184
2470,car,92250
2471,car,22539
2472,car,48745
2473,car,59850
2474,car,43752
2475,car,13012
2476,car,19705
2477,car,36482
2478,car,33709
2479,car,77320
2480,car,97169
2481,car,35041
2482,car,45243
2483,house,1474811
2484,car,35015
2485,car,99084
2486,car,30515
2487,car,58537
2488,car,70250
2489,house,1491604
2490,car,84989
2491,car,96814
2492,car,52659
2493,car,51883
2494,car,77232
2495,car,44148
2496,car,40149
2497,car,68180
2498,car,60241
2499,car,96053
2500,car,42410
2501,car,36729
2502,car,55405
2503,car,72070
2504,house,1180607
2505,car,84224
2506,car,67954
2507,car,69735
2508,car,78810
2509,house,1270677
2510,car,74785
2511,car,32094
2512,car,15861
2513,car,95124
2514,car,68740
2515,car,47102
2516,car,64634
2517,car,94659
2518,car,14749
2519,car,73232
2520,car,43680
2521,car,79437
2522,car,51902
2523,car,17239
2524,car,80591
2525,car,74004
2526,car,51897
2527,car,64401
2528,car,40066
2529,house,1048067
2530,house,574979
2531,car,96994
2532,car,17380
2533,house,1453499
2534,car,93353
2535,car,46583
2536,car,86060
2537,house,1198079
2538,car,30927
2539,house,623431
2540,car,54045
2541,car,20758
2542,house,980084
2543,car,61256
2544,car,92131
2545,house,892639
2546,car,67069
2547,car,55082
2548,car,54506
2549,car,21965
2550,car,91906
2551,car,50159
2552,car,72816
2553,car,20213
2554,car,91397
2555,house,318437
2556,car,77344
2557,car,85913
2558,car,25824
2559,car,75299
2560,car,65010
2561,house,585850
2562,car,83866
2563,house,257168
2564,car,52663
2565,car,14400
2566,car,15827
2567,car,56913
2568,car,83467
2569,car,29464
2570,car,54335
2571,car,76025
2572,car,40553
2573,car,39568
2574,car,90885
2575,car,57789
2576,car,77676
2577,car,21160
2578,car,80273
2579,car,92181
2580,car,62605
2581,car,18213
2582,car,97013
2583,car,80844
2584,car,61621
2585,car,81085
2586,house,1336382
2587,car,68509
2588,car,44270
2589,car,39339
2590,car,24270
2591,car,31264
2592,car,57703
2593,car,97737
2594,house,948907
2595,house,415482
2596,car,22518
2597,car,54488
2598,car,47121
2599,car,55230
2600,car,78507
2601,car,71440
2602,car,59108
2603,car,74536
2604,house,673790
2605,car,63114
2606,car,97464
2607,car,56643
2608,car,57057
2609,house,577727
2610,car,76952
2611,car,95930
2612,car,24625
2613,car,22615
2614,car,85027
2615,car,96970
2616,car,78429
2617,car,48257
2618,car,73565
2619,house,160928
2620,car,26939
2621,car,68736
2622,car,77331
2623,house,363465
2624,car,99493
2625,car,62751
2626,car,93904
2627,car,85620
2628,car,62935
2629,house,1112564
2630,house,805786
2631,car,38670
2632,car,12284
2633,car,17557
2634,car,64735
2635,car,80548
2636,car,29329
2637,car,62631
2638,car,40973
2639,car,47974
2640,car,55809
2641,car,27166
2642,car,39568
2643,car,43349
2644,car,23973
2645,car,39320
2646,car,19185
2647,car,96633
2648,car,20707
2649,car,65581
2650,car,10506
2651,car,71975
2652,car,35616
2653,car,35120
2654,car,85718
2655,car,89736
2656,car,36640
2657,car,14701
2658,car,86416
2659,car,75784
2660,car,95409
2661,car,70797
2662,car,24261
2663,car,16611
2664,car,77371
2665,car,47657
2666,car,54351
2667,car,25920
2668,car,24104
2669,house,1286676
2670,car,69732
2671,car,42867
2672,car,70460
2673,car,47687
2674,house,1442076
2675,car,40085
2676,car,98503
2677,car,42636
2678,house,966691
2679,car,88999
2680,car,71345
2681,car,59333
2682,house,607322
2683,house,772400
2684,car,63006
2685,car,65661
2686,car,83577
2687,car,74374
2688,car,30496
2689,car,30599
2690,car,11737
2691,car,10791
2692,car,36752
2693,car,96583
2694,car,26529
2695,car,75348
2696,car,84401
2697,house,1069978
2698,car,10335
2699,car,54629
2700,car,21082
2701,car,48851
2702,car,91189
2703,house,1164083
2704,car,47725
2705,car,99757
2706,car,85424
2707,car,45288
2708,car,87821
2709,car,14459
2710,car,64819
2711,car,65364
2712,car,21664
2713,car,72207
2714,car,74720
2715,car,54475
2716,car,14823
2717,car,78704
2718,car,31980
2719,car,11384
2720,car,25588
2721,car,88054
2722,car,28251
2723,car,70649
2724,car,30510
2725,car,48826
2726,car,19626
2727,car,76991
2728,car,53505
2729,house,364876
2730,car,50403
2731,car,95345
2732,car,28318
2733,car,60169
2734,car,79432
2735,car,49242
2736,car,30552
2737,car,60440
2738,car,24558
2739,car,27475
2740,house,1246047
2741,house,163956
2742,car,74497
2743,car,20987
2744,car,14251
2745,house,319401
2746,car,32409
2747,car,85530
2748,car,67787
2749,car,29617
2750,car,11326
2751,house,242577
2752,car,50769
2753,car,44567
2754,car,73956
2755,car,16519
2756,car,56679
2757,car,62743
2758,car,34337
2759,car,65624
2760,car,12623
2761,car,43653
2762,car,81082
2763,car,23148
2764,car,81934
2765,car,19478
2766,car,98480
2767,car,91182
2768,car,90179
2769,car,22032
2770,car,44216
2771,car,65145
2772,car,62911
2773,house,369089
2774,car,32143
2775,house,544568
2776,car,46339
2777,car,78488
2778,car,87674
2779,car,70389
2780,car,32762
2781,car,63924
2782,car,86555
2783,car,84715
2784,car,74848
2785,house,705063
2786,car,68547
2787,car,55856
2788,car,94364
2789,car,84743
2790,car,15710
2791,car,56029
2792,car,38027
2793,car,17193
2794,car,51608
2795,car,67447
2796,car,79380
2797,car,49172
2798,car,64454
2799,car,39554
2800,car,67189
2801,car,29764
2802,car,12333
2803,car,21173
2804,car,53072
2805,car,56038
2806,car,40161
2807,car,22477
2808,car,29393
2809,car,37620
2810,car,14581
2811,car,68949
2812,car,88313
2813,car,21075
2814,car,15323
2815,car,22740
2816,car,86459
2817,car,49863
2818,car,86069
2819,car,32006
2820,house,690685
2821,car,58675
2822,car,80400
2823,car,11910
2824,house,550747
2825,car,53207
2826,car,81989
2827,car,49251
2828,car,74630
2829,car,54636
2830,car,93334
2831,car,90368
2832,car,77097
2833,car,25892
2834,car,69044
2835,car,68270
2836,car,68177
2837,car,73512
2838,car,25100
2839,car,55371
2840,car,70464
2841,car,96061
2842,car,54060
2843,car,64078
2844,house,1296479
2845,car,26931
2846,car,45624
2847,car,12206
2848,car,37419
2849,car,89307
2850,car,89086
2851,car,57730
2852,car,94276
2853,house,1219306
2854,car,19178
2855,car,99347
2856,house,943996
2857,car,72105
2858,car,57265
2859,car,41097
2860,car,55192
2861,car,46909
2862,house,769657
2863,car,13417
2864,car,57927
2865,car,13622
2866,car,72284
2867,car,80622
2868,car,24927
2869,house,487017
2870,car,39486
2871,car,19853
2872,car,32157
2873,car,16740
2874,car,40467
2875,car,48953
2876,car,10568
2877,car,24010
2878,car,27235
2879,car,52942
2880,car,99982
2881,car,33944
2882,car,41251
2883,house,118298
2884,car,60916
2885,car,62948
2886,car,38141
2887,car,69969
2888,car,42097
2889,car,38203
2890,car,53593
2891,car,26347
2892,car,85102
2893,car,19295
2894,car,18121
2895,car,12719
2896,car,33799
2897,car,16907
2898,car,41499
2899,car,88994
2900,car,50292
2901,car,17861
2902,car,13137
2903,car,22963
2904,car,85086
2905,car,14718
2906,car,57318
2907,house,996806
2908,car,54548
2909,car,72195
2910,car,26485
2911,car,32877
2912,house,402674
2913,car,16475
2914,house,1149156
2915,car,48466
2916,car,25296
2917,car,65678
2918,house,1075316
2919,car,20117
2920,car,51724
2921,house,865716
2922,car,94415
2923,car,86191
2924,car,47047
2925,car,53328
2926,car,49410
2927,car,31326
2928,car,10601
2929,car,58315
2930,house,472041
2931,car,93425
2932,car,99990
2933,house,231454
2934,car,16207
2935,car,25165
2936,car,52876
2937,car,31839
2938,car,85105
2939,car,97560
2940,car,76784
2941,car,34910
2942,car,40461
2943,car,18077
2944,car,48954
2945,car,81610
2946,car,72463
2947,car,35208
2948,house,1435665
2949,car,10459
2950,car,98597
2951,car,78762
2952,car,71744
2953,car,24242
2954,car,29684
2955,car,27385
2956,car,36963
2957,house,774488
2958,car,70888
2959,car,39676
2960,car,88691
2961,car,19921
2962,car,14014
2963,car,12416
2964,car,85594
2965,car,14994
2966,car,52601
2967,car,29091
2968,car,19457
2969,car,56137
2970,car,66451
2971,car,25186
2972,car,24281
2973,car,22468
2974,car,49385
2975,car,85192
2976,car,84131
